,names,Lat,Long,uni
672,КГКП «Качирский аграрно-технический колледж»,53.535297388926,75.318162886108,False
673,КГКП «Железинский аграрно-технчиеский колледж»,53.334105812634,75.454130096107,False
674,КГКП «Иртышский аграрно-технический колледж»,52.493168116777,78.166055808852,False
675,КГКП «Щербактинский аграрно-технический колледж»,52.919019718151,77.421646582625,False
676,КГКП «Успенский аграрно-технический колледж»,52.384285518147,76.858428789702,False
677,КГКП «Актогайский аграрно-технический колледж»,50.7907436,75.7038173,False
678,КГКП «Баянаульский аграрно-технический колледж»,51.5,78.16667,False
679,КГКП «Лебяжинский аграрно-технический колледж»,51.523602578848,77.474744133634,False
680,КГКП «Майский аграрно-технический колледж»,52.2416921,77.0341264,False
681,КГКП «Павлодарский колледж №1»,52.2416921,77.0341264,False
682,КГКП «Павлодарский колледж № 2»,52.33999,76.95241,False
683,КГКП «Павлодарский колледж № 3»,52.265847005074,76.98512896755,False
684,ТОО «Павлодарский политехнический высший колледж»,52.284274649547,76.980138410227,False
685,УО «Павлодарский экономический колледж Казпотребсоюза»,52.2416921,77.0341264,False
686,ОУ «Павлодарский художественный колледж»,52.2416921,77.0341264,False
687,НОУ «Павлодарский гуманитарно-педагогический колледж»,52.2416921,77.0341264,False
688,"НОУ «Павлодарский
гуманитарный колледж»",52.2416921,77.0341264,False
689,"Учреждение «Павлодарский
технико-экономический колледж»",52.272109259061,76.960898032269,False
690,Учреждение «Павлодарский нефтегазовый колледж»,52.286856999754,76.982750015791,False
691,УОО «Павлодарский инновационный многопрофильного колледжа»,52.300939980103,76.93757197677,False
692,ЧУОО «Павлодарский колледж управления»,52.263230007264,76.959440026879,False
693,ТОО «Колледж ИнЕУ»,52.276889994869,76.98213629284,False
694,Учреждение «Колледж информационных технологий и бизнеса»,52.270205609921,76.962889698175,False
695,ЧУОО «Колледж Кайнар»,51.741209980911,75.322679977549,False
696,ТОО «Екибастузский колледж ИнЕУ»,52.043651239223,76.929632060621,False
697,НУО «Екибастузский колледж инженерно-технического института имени академика Сатпаева»,51.732463800224,75.330422173874,False
698,Учреждение «Екибастузский гуманитарно- технический колледж»,53.959723,76.5707392,False
699,КГУ «Машиностроительный колледж города Петропавловска»,54.1995406,69.6502845,False
700,"КГУ
«Аграрный колледж
Аккайынского района»",54.8855854,69.1500253,False
701,"КГУ
«Колледж сферы обслуживания города Петропавловска им. Искандера Даутова»",53.5360969,71.5458447,False
702,"КГУ
«Ленинградский сельскохозяйственный колледж Акжарского района»",53.2927,68.105,False
703,"КГУ
«Агротехнический колледж
с. Саумалколь Айыртауского района»",54.3009681,68.225396,False
704,"КГУ
«Петровский аграрно-технический колледж»",53.20364530081,66.807093253365,False
705,"КГУ
 «Новоишимский аграрно-технический колледж»",54.6275384,68.7175647,False
706,"КГУ
«Кызылжарский аграрно-технический колледж»",53.748398392344,66.485661504085,False
707,"КГУ
 «Тимирязевский агротехнический колледж»",53.865869382334,69.803139991035,False
708,"КГУ
«Тайыншинский колледж агробизнеса»",53.624004998069,72.338988069603,False
709,"КГУ
«Уалихановский сельскохозяйственный колледж»",54.8855854,69.1500253,False
710,"КГУ
«Петропавловский профессиональный колледж»",54.912594795256,70.430806493811,False
711,"КГУ
«Колледж профессиональной подготовки и сервиса»",54.877300017922,69.135310011513,False
712,"КГКП
«Высший  колледж
им. Магжана
Жумабаева»",53.630247420459,71.856896286764,False
713,"КГКП
«Северо-Казахстанский профессионально-педагогический колледж»",54.8855854,69.1500253,False
714,"КГКП
«Петропавловский
строительно-экономический колледж»",54.8855854,69.1500253,False
715,"КГКП
«Петропавловский колледж железнодорожного транспорта имени Б.Ашимова»  КГУ»Управление образования акимата Северо-Казахстанской области»",53.882483311137,67.421563359126,False
716,КГКП «Высший сельскохозяйственный колледж имени Жалела Кизатова»,54.860070010116,69.154250011386,False
717,"КГУ
«Комплекс «Колледж искусств- специализированная школа-интернат для одар`нных детей музыкально-эстетического профиля»",54.902291336674,69.149306481715,False
718,"КГП на ПВХ
«Северо- Казахстанский высший
 медицинский колледж»",54.874209987407,69.121020040066,False
719,Негосударстенное учреждение образования «Гуманитарно-технический колледж»,54.866260003702,69.147919998107,False
720,Негосударственное учреждение образования «Колледж Северо-Казахстанского университета»,54.869909987259,69.155230023505,False
721,"Частное учреждение ""Северо-Казахстанский колледж профессиональной подготовки и сервиса»",54.8855854,69.1500253,False
722,"КГУ ""Северо-Казахстанская областная специализированная школа-интернат-колледж олимпийского резерва""",54.7728115,69.101633,False
723,ТОО «Колледж инновационного профессионального развития»,53.855303488025,69.267794559948,False
724, ,49.960396992956,82.597084968629,False
725,КГКП «Усть-Каменогорский политехнический колледж»,49.9609419843,82.586555035127,False
726,КГКП «Усть-Каменогорский медицинский колледж»,49.96376580557,82.605053811616,False
727,КГКП «Восточно-Казахстанское училище искусств имени народных артистов братьев Абдуллиных»,49.961680010875,82.594217016638,False
728,КГКП «Восточно-Казахстанский гуманитарный колледж»,49.969552587704,82.620354640586,False
729,КГУ «Усть-Каменогоский многопрофильный технологический колледж»,49.966571982934,82.614925011347,False
730,КГУ «Усть-Каменогорский колледж строительства»,49.968749014646,82.615604029324,False
731,КГУ «Усть-Каменогорский колледж сферы обслуживания»,49.9546269,82.6262926,False
732,КГУ «Восточно Казахстанская областная специализированная школа интернат колледж олимпийского резерва для одаренных детей в спорте» Управления физической культуры и спорта ВКО,49.960252991859,82.595928014534,False
733,НУ «Восточный техническо-гуманитарный колледж»,49.982500993639,82.573915963328,False
734,НУ «Колледж транспорта и безопасности жизнедеятельности»,49.972261306413,82.596573904104,False
735,ТОО «Усть-Каменогорский колледж экономики и финансов»,49.974648994382,82.607503003724,False
736,ТОО «Восточно-Казахстанский технико-экономический колледж»,49.975902885187,82.582217819329,False
737,НУ «Казахстанско-Корейский колледж «Квансон»,49.9890747,82.5706787,False
738,НУ «Колледж имени Кумаша Нургалиева»,49.979311008928,82.600911977981,False
739,ТОО «Колледж «Казахстанский Американский свободный университет»,49.982500993639,82.573915963328,False
740,НУ «Усть-Каменогорский колледж профессиональной подготовки и сервиса»,54.07115,70.37848,False
741,НУ «Техническо-экономический колледж»,49.981975993133,82.577286997147,False
742,НУ «Усть-Каменогорский стоматологический колледж»,49.953500907846,82.590259417235,False
743,НУ «Восточно-Казахстанский колледж менеджмента и технологий»,49.973754519584,82.60660127858,False
744,НУ «Усть-Каменогорский многопрофильный колледж»,50.328144696694,83.453835669651,False
745,КГКП «Риддерский колледж»,49.716149214523,84.261553326743,False
746,КГКП «Восточно-Казахстанский сельскохозяйственный колледж»,50.3501,83.5156,False
747,«Республиканский специализированный колледж олимпийского резерва» в городе Риддере,50.627068383911,81.93668487572,False
748,Учреждение «Гуманитарно-технический колледж»,49.708721381476,84.247780015808,False
749,Учреждение «Алтайский высший колледж»,49.724461964178,84.279791549129,False
750,Учреждение «Аграрно-технический колледж»,49.724461964178,84.279791549129,False
751,Учреждение «Медицинский колледж «Гиппократ»,50.2775269,82.2158813,False
752,КГУ «Глубоковский технический колледж»,50.1280206815,82.548152926633,False
753,КГУ «Глубоковский аграрный колледж»,50.118863556882,82.551324414482,False
754,КГУ «Шемонаихинский колледж»,49.682408911028,83.269381329077,False
755,КГУ «Серебрянский технологический колледж»,49.708940741847,84.249328983861,False
756,КГУ «Технологический колледж г.Алтай»,49.83333,84.5,False
757,КГУ «Сельскохозяйственный колледж района Алтай»,47.477492702882,84.892100768579,False
758,КГУ «Зайсанский технологический колледж»,48.569767850266,83.603012685029,False
759,КГУ «Школа-интернат-колледж села Маркаколь»,49.021336002751,83.357385025992,False
760,КГУ «Самарский аграрно-технический колледж»,49.288216146385,85.643046525877,False
761,КГУ «Катон-Карагайский аграрно-технический колледж»,49.991169203793,82.654181776167,False
762,Высший колледж ВКГУ имени С.Аманжолова,49.956665998305,82.586829039541,False
763,Высший технический колледж ВКГТУ им.Д.Серикбаева,50.5747175,81.8632564,False
764,КГУ «Шемонаихинский колледж №1»,50.1628329,82.7206441,False
765,КГУ «УстьКаменогорский колледж № 1»,49.033583576439,84.158784079329,False
766,Государственное коммунальное казенное предприятие  «Колледж №1» управления развития человеческого потенциала Туркестанской области»,44.86048378127,68.571810632927,False
767,Государственное коммунальное казенное предприятие  «Туркестанский индустриально-строительный колледж» управления развития человеческого потенциала Туркестанской области»,43.50241344818,68.486084504279,False
768,Государственное коммунальное казенное предприятие  «Колледж №7» управления развития человеческого потенциала Туркестанской области»,43.5137715,68.5103285,False
769,Государственное коммунальное казенное предприятие  «Колледж №8» управления развития человеческого потенциала Туркестанской области»,42.139460842838,70.208020210264,False
770,Государственное коммунальное казенное предприятие  «Туркестанский многопрофильно-технический колледж» управления развития человеческого потенциала Туркестанской области»,42.139460842838,70.208020210264,False
771,Государственное коммунальное казенное предприятие  «Колледж №11» управления развития человеческого потенциала Туркестанской области»,41.893,69.452,False
772,Государственное коммунальное казенное предприятие  «Колледж №12» управления развития человеческого потенциала Туркестанской области»,41.4976,69.3441,False
773,Государственное коммунальное казенное предприятие  «Колледж №13» управления развития человеческого потенциала Туркестанской области»,41.366875509945,68.512849377829,False
774,Государственное коммунальное казенное предприятие  «Колледж №14» управления развития человеческого потенциала Туркестанской области»,40.734086591634,68.479025137559,False
775,Государственное коммунальное казенное предприятие  «Колледж №15» управления развития человеческого потенциала Туркестанской области»,40.896794185964,68.255856272696,False
776,Государственное коммунальное казенное предприятие  «Колледж №16» управления развития человеческого потенциала Туркестанской области»,41.2569993,67.9712788,False
777,Государственное коммунальное казенное предприятие  «Колледж №17» управления развития человеческого потенциала Туркестанской области»,42.4302991,68.8083365,False
778,Государственное коммунальное казенное предприятие  «Колледж №18» управления развития человеческого потенциала Туркестанской области»,42.567415382275,69.127399952777,False
779,Государственное коммунальное казенное предприятие  «Колледж №19» управления развития человеческого потенциала Туркестанской области»,43.0,69.5,False
780,Государственное коммунальное казенное предприятие  «Колледж №20 имени Д.Курманбека» управления развития человеческого потенциала Туркестанской области»,42.54584004227,67.434864729743,False
781,Государственное коммунальное казенное предприятие  «Многопрофильный индустриально-технический колледж» управления развития человеческого потенциала Туркестанской области»,43.2988159,68.2650852,False
782,Государственное коммунальное казенное предприятие  «Многопрофильный колледж профессионального обучения» управления развития человеческого потенциала Туркестанской области»,43.5137715,68.5103285,False
783,Государственное коммунальное казенное предприятие  «Аграрно-технический колледж имени Д.Конаева» управления развития человеческого потенциала Туркестанской области»,42.13829,70.48064,False
784,Коммунальное государственное учреждение «Медико-социальное учреждение» «Специальный колледж» управления координации занятости и социальных программ Туркестанской области»,43.5137715,68.5103285,False
785,Государственное  коммунальное казенное предприятие «Жетысайский гуманитарный колледж имени Г.Муратбаева» управления развития человеческого потенциала Туркестанской области»,40.896794185964,68.255856272696,False
786,Государственное  коммунальное казенное предприятие  «Махтаральский аграрный колледж» управления развития человеческого потенциала Туркестанской области»,40.734086591634,68.479025137559,False
787,Государственное коммунальное казенное предприятие «Тюлькубасский колледж агробизнеса и туризма» управления развития человеческого потенциала Туркестанской области»,42.537147308153,70.253241641404,False
788,Государственное коммунальное казенное предприятие «Кентауский многопрофильный колледж» управления развития человеческого потенциала Туркестанской области»,43.5137715,68.5103285,False
789,"Государственное  коммунальное казенное предприятие «Туркестанский высший многопрофильный, ремесленный колледж» управления развития человеческого потенциала Туркестанской области»",43.2988159,68.2650852,False
790,"Государственное  коммунальное казенное предприятие «Туркестанский высший многопрофильный, аграрный колледж» управления развития человеческого потенциала Туркестанской области»",43.50241344818,68.486084504279,False
791,Государственное коммунальное казенное предприятие «Высший Капланбекский аграрно-технический колледж» управления развития человеческого потенциала Туркестанской области»,41.4976,69.3441,False
792,Государственное коммунальное предприятие на праве хозяйственного ведения «Туркестанский высший медицинский колледж» управления общественного здоровья Туркестанской области»,43.2988159,68.2650852,False
793,Государственное коммунальное предприятие на праве хозяйственного ведения «Жетысайский высший медицинский колледж» управления общественного злоровья Туркестанской области»,40.896794185964,68.255856272696,False
